UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	4.73585529324408	VIPER
P15336	ATF2	tf	3.06372379428335	VIPER
P18850	ATF6	tf	4.79914062338317	VIPER
Q99626	CDX2	tf	-3.01416682477403	VIPER
Q01094	E2F1	tf	2.20484819403638	VIPER
Q16254	E2F4	tf	8.12076915644264	VIPER
P18146	EGR1	tf	3.6494754906946	VIPER
P19419	ELK1	tf	2.4386110323806	VIPER
P03372	ESR1	tf	3.07216736294714	VIPER
Q92731	ESR2	tf	4.70450817112535	VIPER
P14921	ETS1	tf	2.09241282354426	VIPER
P15036	ETS2	tf	2.5315271044767	VIPER
P15407	FOSL1	tf	2.08328201486349	VIPER
P55317	FOXA1	tf	2.06230819553572	VIPER
O43524	FOXO3	tf	2.53583302611092	VIPER
P15976	GATA1	tf	-2.44628469516362	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.90494088545006	VIPER
Q16665	HIF1A	tf	5.23860833649783	VIPER
P20823	HNF1A	tf	-4.14803111699753	VIPER
P01106	MYC	tf	10.8293931396588	VIPER
P04198	MYCN	tf	2.960992323432	VIPER
Q13469	NFATC2	tf	-2.23892734846352	VIPER
Q16236	NFE2L2	tf	4.24745745004486	VIPER
P26367	PAX6	tf	-2.55902463752448	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	6.12771154851534	VIPER
P48382	RFX5	tf	5.25698549779028	VIPER
Q13761	RUNX3	tf	-2.17652373903265	VIPER
Q15797	SMAD1	tf	2.33354678438312	VIPER
P84022	SMAD3	tf	3.04486496692162	VIPER
P56693	SOX10	tf	-2.17441415974516	VIPER
SIGNOR-C451	SOX17_POU5F1	tf	-2.94800015533305	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-4.46960242164598	VIPER
P08047	SP1	tf	2.67480428734415	VIPER
P36956	SREBF1	tf	1.99676258388853	VIPER
P42224	STAT1	tf	2.33667895373791	VIPER
P42229	STAT5A	tf	-0.240896504899327	VIPER+PhosphoScore
P05549	TFAP2A	tf	2.80548338237711	VIPER
Q92754	TFAP2C	tf	3.49244419224114	VIPER
P19532	TFE3	tf	4.36362300495943	VIPER
P19484	TFEB	tf	5.00301164960146	VIPER
P04637	TP53	tf	-0.189941443420868	VIPER+PhosphoScore
P22415	USF1	tf	2.43032434293399	VIPER
Q15853	USF2	tf	3.43648145970435	VIPER
P11473	VDR	tf	2.16953895925482	VIPER
P46937	YAP1	tf	2.22548926406363	VIPER
Q2M2I8	AAK1	kin	-2.99371688847181	VIPER
P00519	ABL1	kin	2.11962228099713	VIPER
Q9UM73	ALK	kin	2.19454411429088	VIPER
O14874	BCKDK	kin	5.33995523126214	VIPER
P36894	BMPR1A	kin	-2.53366425685095	VIPER
O00238	BMPR1B	kin	-2.28734631681751	VIPER
Q8TDC3	BRSK1	kin	2.07432156496217	VIPER
Q8IWQ3	BRSK2	kin	4.16748507266478	VIPER
Q8IU85	CAMK1D	kin	5.76613257654009	VIPER
Q96NX5	CAMK1G	kin	2.38053184799788	VIPER
Q13554	CAMK2B	kin	-2.1216557700597	VIPER
Q13557	CAMK2D	kin	4.2877403945431	VIPER
Q16566	CAMK4	kin	8.41454014437214	VIPER
P06493	CDK1	kin	-11.8035783180977	VIPER
Q15131	CDK10	kin	-9.48125233908199	VIPER
Q9NYV4	CDK12	kin	-6.58811507058704	VIPER
Q14004	CDK13	kin	-6.84821828623278	VIPER
O94921	CDK14	kin	-7.42202158903095	VIPER
Q00536	CDK16	kin	-8.66546790713106	VIPER
Q00537	CDK17	kin	-6.58327233320437	VIPER
Q07002	CDK18	kin	-6.61807407280944	VIPER
Q9BWU1	CDK19	kin	-4.33111151517146	VIPER
P24941	CDK2	kin	-16.787380953535	VIPER
Q00526	CDK3	kin	-10.8874856030674	VIPER
P11802	CDK4	kin	-8.1491127350875	VIPER
Q00535	CDK5	kin	-12.3074403364346	VIPER
SIGNOR-C144	CDK5_CDK5R1	kin	-1.99061855681306	VIPER
Q00534	CDK6	kin	-11.9715602727821	VIPER
P50613	CDK7	kin	-4.20013086173397	VIPER
P49336	CDK8	kin	-4.29645574131898	VIPER
P50750	CDK9	kin	-7.80791385636175	VIPER
P49760	CLK2	kin	-2.03775265863677	VIPER
P49761	CLK3	kin	-6.18884073583896	VIPER
P41240	CSK	kin	1.98475976406767	VIPER
P53355	DAPK1	kin	5.16066614434924	VIPER
Q9UIK4	DAPK2	kin	2.74494477592342	VIPER
O43293	DAPK3	kin	5.64137174743042	VIPER
Q08345	DDR1	kin	2.13458355577243	VIPER
Q16832	DDR2	kin	2.09690744313004	VIPER
Q9Y463	DYRK1B	kin	-4.45753697512328	VIPER
Q92630	DYRK2	kin	-3.19246735732122	VIPER
O43781	DYRK3	kin	-2.75155438608796	VIPER
Q9NR20	DYRK4	kin	-3.69308663641498	VIPER
P21709	EPHA1	kin	2.27190021045907	VIPER
P54764	EPHA4	kin	1.97742672085323	VIPER
Q9UF33	EPHA6	kin	2.38666727819209	VIPER
P54760	EPHB4	kin	2.33127116199729	VIPER
Q8IXL6	FAM20C	kin	-2.89169450987859	VIPER
P16591	FER	kin	2.02343011429449	VIPER
P07332	FES	kin	1.96566393221323	VIPER
P09769	FGR	kin	2.44656584746636	VIPER
P49840	GSK3A	kin	-5.83664324954556	VIPER
P49841	GSK3B	kin	-2.6672249032469	VIPER
Q86Z02	HIPK1	kin	-2.93966328176926	VIPER
Q9H2X6	HIPK2	kin	-3.24423659033357	VIPER
Q9H422	HIPK3	kin	-2.6662431277034	VIPER
P57058	HUNK	kin	6.42404755884353	VIPER
P51617	IRAK1	kin	4.6375918189387	VIPER
Q9NWZ3	IRAK4	kin	3.03226428575782	VIPER
O95835	LATS1	kin	-2.0558437997622	VIPER
P29376	LTK	kin	2.5975933991777	VIPER
Q16539	MAPK14	kin	-2.27853645269188	VIPER
P49137	MAPKAPK2	kin	2.47973839339962	VIPER
Q16644	MAPKAPK3	kin	4.84052450821926	VIPER
Q8IW41	MAPKAPK5	kin	3.99767081259821	VIPER
Q6P0Q8	MAST2	kin	-7.81823282671118	VIPER
Q14680	MELK	kin	7.68527853269982	VIPER
Q12866	MERTK	kin	2.32467796655866	VIPER
Q9UQ07	MOK	kin	-2.50745842606752	VIPER
P42345	MTOR	kin	-3.09244522911803	VIPER
Q86YV6	MYLK4	kin	5.81388893026484	VIPER
Q96PY6	NEK1	kin	2.40675592600704	VIPER
Q8NG66	NEK11	kin	-2.4786037631374	VIPER
P51955	NEK2	kin	7.84778959835855	VIPER
P51957	NEK4	kin	6.33381389566826	VIPER
Q6P3R8	NEK5	kin	1.97459215804603	VIPER
Q8TDX7	NEK7	kin	3.17082655779592	VIPER
Q8TD19	NEK9	kin	5.5674359108883	VIPER
Q9UBE8	NLK	kin	-10.6433140824622	VIPER
Q13153	PAK1	kin	5.55948389376698	VIPER
Q13177	PAK2	kin	7.8266800123949	VIPER
O75914	PAK3	kin	8.28538194154541	VIPER
O96013	PAK4	kin	5.46420332170634	VIPER
Q9P286	PAK5	kin	8.17040266202324	VIPER
Q9NQU5	PAK6	kin	3.52432804040458	VIPER
P15735	PHKG2	kin	5.60111664557091	VIPER
Q8NEB9	PIK3C3	kin	-2.04545313187719	VIPER
Q9BXM7	PINK1	kin	-10.9437313590845	VIPER
Q16513	PKN2	kin	2.62193575379151	VIPER
O00444	PLK4	kin	6.49970297874243	VIPER
Q15139	PRKD1	kin	4.42853722390481	VIPER
Q9BZL6	PRKD2	kin	3.40845769959793	VIPER
O94806	PRKD3	kin	3.59631894782965	VIPER
Q05397	PTK2	kin	2.34724863663	VIPER
Q14289	PTK2B	kin	3.47867856712951	VIPER
P04049	RAF1	kin	9.64282761183252	VIPER
Q13546	RIPK1	kin	5.53392684280134	VIPER
O43353	RIPK2	kin	7.57619464695367	VIPER
Q9Y572	RIPK3	kin	7.34376827636832	VIPER
Q13464	ROCK1	kin	6.68251556654511	VIPER
O75116	ROCK2	kin	6.14047191563006	VIPER
Q96BR1	SGK3	kin	5.38301026277091	VIPER
Q9H2G2	SLK	kin	-2.07996067036515	VIPER
Q9NRH2	SNRK	kin	5.13108773798425	VIPER
Q9UHD2	TBK1	kin	9.32660804907073	VIPER
Q02763	TEK	kin	2.37712882947237	VIPER
P36897	TGFBR1	kin	-2.48329534682969	VIPER
Q9UKI8	TLK1	kin	4.12996392376594	VIPER
Q86UE8	TLK2	kin	2.55863153433564	VIPER
Q07912	TNK2	kin	3.18877528222506	VIPER
Q96PF2	TSSK2	kin	8.21937740633135	VIPER
Q5TCY1	TTBK1	kin	9.60065822853509	VIPER
Q6IQ55	TTBK2	kin	7.66635708709014	VIPER
P42681	TXK	kin	2.53493922981586	VIPER
O75385	ULK1	kin	5.98581472632016	VIPER
Q8IYT8	ULK2	kin	4.29981417191108	VIPER
Q9BYP7	WNK3	kin	6.82265097196512	VIPER
Q96J92	WNK4	kin	0.0537019932384535	VIPER+PhosphoScore
P43403	ZAP70	kin	2.40260901825603	VIPER
Q9UIG0	BAZ1B	kin	-2.73223488480221	PhosphoScore
Q96RR4	CAMKK2	kin	-2.37676390354372	PhosphoScore
O96017	CHEK2	kin	-3.28803485126146	PhosphoScore
P06241	FYN	kin	-2.48742173427382	PhosphoScore
Q05655	PRKCD	kin	-2.16933410576334	PhosphoScore
P46108	CRK	other	-2.14587818218432	PhosphoScore
Q9H8V3	ECT2	other	-2.15792977040819	PhosphoScore
P04792	HSPB1	other	-2.05414314613841	PhosphoScore
P33991	MCM4	other	-2.13655560728974	PhosphoScore
P48163	ME1	other	2.19350555868588	PhosphoScore
Q13835	PKP1	other	-3.84318928930438	PhosphoScore
Q13522	PPP1R1A	other	-2.44081466751947	PhosphoScore
Q14738	PPP2R5D	other	3.46290132670702	PhosphoScore
P47736	RAP1GAP	other	-2.06834477129765	PhosphoScore
